Treatment,Bio_rep,ImageNumber,Parent_Cell,Cell_Parent_Children_stress_granule_Count,Temperature,Depletion,SG_per_cell_compressed
42C_treat,BioRep2,2,26,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,27,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,28,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,29,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,30,1,42C,eIF3b depletion,1
42C_treat,BioRep2,2,31,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,32,1,42C,eIF3b depletion,1
42C_treat,BioRep2,2,33,1,42C,eIF3b depletion,1
42C_treat,BioRep2,2,34,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,35,1,42C,eIF3b depletion,1
42C_treat,BioRep2,2,36,2,42C,eIF3b depletion,2
42C_treat,BioRep2,2,37,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,38,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,39,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,40,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,41,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,42,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,43,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,44,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,45,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,46,4,42C,eIF3b depletion,4
42C_treat,BioRep2,2,47,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,48,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,49,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,50,1,42C,eIF3b depletion,1
42C_treat,BioRep2,2,51,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,52,1,42C,eIF3b depletion,1
42C_treat,BioRep2,2,53,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,54,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,55,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,56,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,57,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,58,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,59,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,60,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,61,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,62,0,42C,eIF3b depletion,0
42C_treat,BioRep2,2,63,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,1,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,2,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,3,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,4,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,5,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,6,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,7,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,8,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,9,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,10,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,11,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,12,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,13,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,14,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,15,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,16,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,17,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,18,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,19,5,42C,eIF3b depletion,5
42C_treat,BioRep2,3,20,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,21,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,22,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,23,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,24,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,25,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,26,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,27,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,28,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,29,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,30,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,31,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,32,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,33,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,34,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,35,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,36,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,37,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,38,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,39,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,40,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,41,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,42,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,43,2,42C,eIF3b depletion,2
42C_treat,BioRep2,3,44,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,45,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,46,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,47,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,48,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,49,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,50,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,51,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,52,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,53,3,42C,eIF3b depletion,3
42C_treat,BioRep2,3,54,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,55,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,56,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,57,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,58,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,59,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,60,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,61,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,62,2,42C,eIF3b depletion,2
42C_treat,BioRep2,3,63,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,64,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,65,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,66,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,67,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,68,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,69,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,70,1,42C,eIF3b depletion,1
42C_treat,BioRep2,3,71,0,42C,eIF3b depletion,0
42C_treat,BioRep2,3,72,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,1,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,2,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,3,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,4,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,5,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,6,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,7,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,8,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,9,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,10,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,11,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,12,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,13,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,14,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,15,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,16,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,17,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,18,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,19,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,20,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,21,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,22,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,23,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,24,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,25,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,26,5,42C,eIF3b depletion,5
42C_treat,BioRep2,4,27,3,42C,eIF3b depletion,3
42C_treat,BioRep2,4,28,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,29,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,30,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,31,3,42C,eIF3b depletion,3
42C_treat,BioRep2,4,32,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,33,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,34,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,35,2,42C,eIF3b depletion,2
42C_treat,BioRep2,4,36,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,37,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,38,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,39,2,42C,eIF3b depletion,2
42C_treat,BioRep2,4,40,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,41,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,42,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,43,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,44,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,45,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,46,8,42C,eIF3b depletion,8
42C_treat,BioRep2,4,47,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,48,6,42C,eIF3b depletion,6
42C_treat,BioRep2,4,49,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,50,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,51,1,42C,eIF3b depletion,1
42C_treat,BioRep2,4,52,0,42C,eIF3b depletion,0
42C_treat,BioRep2,4,53,2,42C,eIF3b depletion,2
42C_treat,BioRep2,4,54,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,1,1,42C,eIF3b depletion,1
42C_treat,BioRep2,5,2,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,3,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,4,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,5,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,6,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,7,1,42C,eIF3b depletion,1
42C_treat,BioRep2,5,8,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,9,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,10,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,11,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,12,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,13,1,42C,eIF3b depletion,1
42C_treat,BioRep2,5,14,2,42C,eIF3b depletion,2
42C_treat,BioRep2,5,15,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,16,1,42C,eIF3b depletion,1
42C_treat,BioRep2,5,17,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,18,3,42C,eIF3b depletion,3
42C_treat,BioRep2,5,19,3,42C,eIF3b depletion,3
42C_treat,BioRep2,5,20,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,21,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,22,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,23,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,24,4,42C,eIF3b depletion,4
42C_treat,BioRep2,5,25,3,42C,eIF3b depletion,3
42C_treat,BioRep2,5,26,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,27,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,28,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,29,1,42C,eIF3b depletion,1
42C_treat,BioRep2,5,30,2,42C,eIF3b depletion,2
42C_treat,BioRep2,5,31,2,42C,eIF3b depletion,2
42C_treat,BioRep2,5,32,1,42C,eIF3b depletion,1
42C_treat,BioRep2,5,33,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,34,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,35,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,36,0,42C,eIF3b depletion,0
42C_treat,BioRep2,5,37,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,1,6,42C,eIF3b depletion,6
42C_treat,BioRep2,6,2,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,3,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,4,2,42C,eIF3b depletion,2
42C_treat,BioRep2,6,5,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,6,1,42C,eIF3b depletion,1
42C_treat,BioRep2,6,7,1,42C,eIF3b depletion,1
42C_treat,BioRep2,6,8,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,9,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,10,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,11,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,12,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,13,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,14,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,15,1,42C,eIF3b depletion,1
42C_treat,BioRep2,6,16,0,42C,eIF3b depletion,0
42C_treat,BioRep2,6,17,4,42C,eIF3b depletion,4
42C_treat,BioRep2,6,18,0,42C,eIF3b depletion,0
