# Run started 2022-06-16 10:21:15.533919
# Command: /home/jabard89/Dropbox/code_JB/repos/rnaseq_tools/scripts/analysis/count_reads_from_bam_transcriptome_single.py sgd_20210422_orf_coding_all.fasta Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv -f 0 -b 0 -m 100
# Parameters:
#	invert_strands: False
#	in_fasta: sgd_20210422_orf_coding_all.fasta
#	in_bam: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam
#	out_dist: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz
#	out_counts: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv
#	trim_front: 0
#	trim_back: 0
#	min_length: 100
Count	CDS_length	Eff_length	ORF	TPM
24	297	297	YMR225C	5.285403728965066
255	804	804	YMR226C	20.74471659479525
49	1773	1773	YMR227C	1.8076349047666054
58	1026	1026	YMR228W	3.697464450745298
2892	5190	5190	YMR229C	36.446372129877886
1215	318	318	YMR230W	249.90361145383758
5	189	189	YMR230W-A	1.7303405065064201
182	3090	3090	YMR231W	3.852443543223808
28	2034	2034	YMR232W	0.9003895732971462
31	681	681	YMR233W	2.97740529445554
44	1047	1047	YMR234W	2.7487128275276773
429	1224	1224	YMR235C	22.924467092818144
58	474	474	YMR236W	8.003372418701847
279	2175	2175	YMR237W	8.390122781479544
256	1377	1377	YMR238W	12.159883088860802
117	1416	1416	YMR239C	5.404381302313062
41	1311	1311	YMR240C	2.045523811581732
549	945	945	YMR241W	37.99827752288099
779	519	519	YMR242C	98.17331911886194
507	1329	1329	YMR243C	24.95205693829416
10	1068	1068	YMR244W	0.6124238871342946
17	315	315	YMR244C-A	3.529894633273097
17	621	621	YMR245W	1.7905262632544696
577	2085	2085	YMR246W	18.10060654734241
514	4689	4689	YMR247C	7.169787112180536
3	144	144	YMR247W-A	1.362643148873806
128	1758	1758	YMR250W	4.76227503224156
10	1101	1101	YMR251W	0.5940678578196429
164	180	180	YMR251W-A	59.592927044081115
20	405	405	YMR252C	3.229968945478651
42	1245	1245	YMR253C	2.206496857935416
6	309	309	YMR254C	1.2700363329309257
38	567	567	YMR255W	4.383529283149598
25	183	183	YMR256C	8.935364910647907
67	2403	2403	YMR257C	1.823662241688789
158	1662	1662	YMR258C	6.217981733489136
359	4263	4263	YMR259C	5.508108548297777
322	462	462	YMR260C	45.58660716232368
767	3165	3165	YMR261C	15.850575092871418
40	942	942	YMR262W	2.777361832099477
50	606	606	YMR263W	5.39660653019329
232	612	612	YMR264W	24.794761610880233
51	1386	1386	YMR265C	2.4067463408680205
371	2862	2862	YMR266W	8.478668481881458
69	933	933	YMR267W	4.837164104040777
23	1335	1335	YMR268C	1.1268599523271023
32	636	636	YMR269W	3.2909117557707006
56	1098	1098	YMR270C	3.335869566641885
18	684	684	YMR271C	1.721233451209018
97	1155	1155	YMR272C	5.4930445897458355
0	114	114	YMR272W-A	0.0
3	108	108	YMR272W-B	1.8168575318317413
129	2748	2748	YMR273C	3.070409890038794
28	948	948	YMR274C	1.9318485148590665
142	2931	2931	YMR275C	3.168807813962422
358	1122	1122	YMR276W	20.86957207686941
147	2199	2199	YMR277W	4.372355642771066
191	1869	1869	YMR278W	6.684169282437161
23	1623	1623	YMR279C	0.9268995911008512
57	4302	4302	YMR280C	0.8666182369406632
29	915	915	YMR281W	2.0730046592703144
149	1743	1743	YMR282C	5.591293058373758
55	1542	1542	YMR283C	2.3329299046866714
115	1809	1809	YMR284W	4.157982411157218
64	1548	1548	YMR285C	2.704160047377475
17	261	261	YMR286W	4.260217660846841
96	2910	2910	YMR287C	2.1577524501754284
139	2916	2916	YMR288W	3.1178172459828644
89	1125	1125	YMR289W	5.174410250656799
209	1518	1518	YMR290C	9.00529385342689
262	348	348	YMR290W-A	49.24310413861202
94	1761	1761	YMR291W	3.491337812446685
77	417	417	YMR292W	12.077527765557763
44	1395	1395	YMR293C	2.0630124232412026
52	1122	1122	YMR294W	3.0313344916123164
19	360	360	YMR294W-A	3.452029310480308
107	594	594	YMR295C	11.782045812484625
206	1677	1677	YMR296C	8.034475525381152
1067	1599	1599	YMR297W	43.645485623965506
49	453	453	YMR298W	7.07491542196731
57	939	939	YMR299C	3.970385149434221
641	1533	1533	YMR300C	27.348861320645312
142	2073	2073	YMR301C	4.480354897599547
209	2553	2553	YMR302C	5.354499047983556
31	1047	1047	YMR303C	1.936593128485409
385	3693	3693	YMR304W	6.818750444405072
97	351	351	YMR304C-A	18.075403137197835
495	1170	1170	YMR305C	27.67213779251421
40	5358	5358	YMR306W	0.48829317764794833
1	390	390	YMR306C-A	0.16770992601523763
2173	1680	1680	YMR307W	84.60067321436514
0	195	195	YMR307C-A	0.0
1225	3270	3270	YMR308C	24.502574053143665
1355	2439	2439	YMR309C	36.337150636634824
33	954	954	YMR310C	2.262501832092357
60	690	690	YMR311C	5.687554012690668
55	822	822	YMR312W	4.376372156966968
118	1929	1929	YMR313C	4.001042402914067
127	705	705	YMR314W	11.782514376644993
175	1050	1050	YMR315W	10.901145190990446
2	108	108	YMR315W-A	1.211238354554494
34	1011	1011	YMR316W	2.1996376053037103
3	312	312	YMR316C-A	0.6289122225571411
1	309	309	YMR316C-B	0.21167272215515434
52	3423	3423	YMR317W	0.9936188430000056
551	1083	1083	YMR318C	33.27718005670768
211	1659	1659	YMR319C	8.31877625786251
0	306	306	YMR320W	0.0
0	318	318	YMR321C	0.0
0	714	714	YMR322C	0.0
0	1314	1314	YMR323W	0.0
0	243	243	YMR324C	0.0
0	375	375	YMR325W	0.0
0	309	309	YMR326C	0.0
0	5580	5580	YNL339C	0.0
0	483	483	YNL339W-B	0.0
0	576	576	YNL339W-A	0.0
1	159	159	YNL338W	0.4113639694713376
0	255	255	YNL337W	0.0
10	1146	1146	YNL336W	0.5707405859157302
1	678	678	YNL335W	0.09647031142469421
3	669	669	YNL334C	0.29330435491454115
2	897	897	YNL333W	0.14583471827411967
0	1023	1023	YNL332W	0.0
18	1131	1131	YNL331C	1.0409581614738888
147	1302	1302	YNL330C	7.384646742283851
147	3093	3093	YNL329C	3.1085709855976638
16	441	441	YNL328C	2.3730384089230903
791	3126	3126	YNL327W	16.55049106731947
34	1011	1011	YNL326C	2.1996376053037103
110	2640	2640	YNL325C	2.7252862977476116
1	396	396	YNL324W	0.16516886653015828
214	1245	1245	YNL323W	11.242626847575687
205	942	942	YNL322C	14.23397938950982
114	2727	2727	YNL321W	2.734280641964601
71	855	855	YNL320W	5.431447779370679
1	441	441	YNL319W	0.14831490055769314
2	1623	1623	YNL318C	0.08059996444355227
36	1398	1398	YNL317W	1.6842971110543181
32	1005	1005	YNL316C	2.0826068424578765
83	957	957	YNL315C	5.672696243587506
7	768	768	YNL314W	0.5961563776322901
256	2715	2715	YNL313C	6.167277721311722
110	822	822	YNL312W	8.752744313933936
80	2292	2292	YNL311C	2.2829623436629207
33	525	525	YNL310C	4.111289043459254
11	1263	1263	YNL309W	0.5696560432346551
290	1776	1776	YNL308C	10.680176031713614
243	1128	1128	YNL307C	14.09031000750361
168	654	654	YNL306W	16.8017650650128
48	894	894	YNL305C	3.511778316560681
34	1254	1254	YNL304W	1.7733920406395942
107	348	348	YNL303W	20.110733369585823
902	435	435	YNL302C	135.62528223825356
169	561	561	YNL301C	19.703674195480055
28	309	309	YNL300W	5.926836220344321
78	1929	1929	YNL299W	2.644756842604214
125	2529	2529	YNL298W	3.2328425833305
399	4911	4911	YNL297C	5.31405855981086
0	315	315	YNL296W	0.0
44	1575	1575	YNL295W	1.8272395748707797
117	1602	1602	YNL294C	4.776906319647499
98	1902	1902	YNL293W	3.370070122135848
76	1212	1212	YNL292W	4.101420962946901
135	1647	1647	YNL291C	5.361218946388744
126	1023	1023	YNL290W	8.055978264309656
47	840	840	YNL289W	3.659670171261079
54	1122	1122	YNL288W	3.1479242797512517
951	2808	2808	YNL287W	22.151686061179305
97	858	858	YNL286W	7.394483101580932
249951	372	372	YNL285W	43947.61518763311
27	5268	5268	YNL284C-B	0.33522883844731444
0	1323	1323	YNL284C-A	0.0
185	969	969	YNL284C	12.487379940143857
90	1512	1512	YNL283C	3.893266139639445
24	588	588	YNL282W	2.669668210038477
197	462	462	YNL281W	27.889942891235297
285	1317	1317	YNL280C	14.154106512219943
34	1986	1986	YNL279W	1.119755095147055
95	3183	3183	YNL278W	1.952137216105735
4	189	189	YNL277W-A	1.384272405205136
42	1461	1461	YNL277W	1.8802796633330543
4	396	396	YNL276C	0.6606754661206331
54	1731	1731	YNL275W	2.040422323443619
37	1053	1053	YNL274C	2.2982471342828865
156	3717	3717	YNL273W	2.745082566254253
241	2280	2280	YNL272C	6.913621029022889
712	5862	5862	YNL271C	7.944335082891707
8	1722	1722	YNL270C	0.30386467431332254
4	396	396	YNL269W	0.6606754661206331
321	1836	1836	YNL268W	11.435515053293901
175	3201	3201	YNL267W	3.575820821786932
7	420	420	YNL266W	1.0901145190990447
15	897	897	YNL265C	1.0937603870558978
101	1053	1053	YNL264C	6.273593528718148
147	945	945	YNL263C	10.174402178257752
508	6669	6669	YNL262W	4.982259790394195
82	1440	1440	YNL261W	3.7245579402550697
42	489	489	YNL260C	5.6177680738846485
115	222	222	YNL259C	33.88193775578112
215	2265	2265	YNL258C	6.208599247848864
337	3690	3690	YNL257C	5.973473055876066
189	2475	2475	YNL256W	4.9947065238719865
390	462	462	YNL255C	55.21359252579577
33	1206	1206	YNL254C	1.7897402552372375
38	1269	1269	YNL253W	1.9585981903434375
35	846	846	YNL252C	2.7059580261323806
109	1728	1728	YNL251C	4.125780645201245
175	3939	3939	YNL250W	2.9058650547194644
54	1629	1629	YNL249C	2.1681835738986526
227	1248	1248	YNL248C	11.89692287670592
657	2304	2304	YNL247W	18.651178100210217
97	795	795	YNL246W	7.9804610077439495
43	540	540	YNL245C	5.208324924584323
259	327	327	YNL244C	51.80544228378946
551	2907	2907	YNL243W	12.397380805440116
170	4779	4779	YNL242W	2.3266725454719093
666	1518	1518	YNL241C	28.69629524584837
145	1476	1476	YNL240C	6.425471758917134
165	1365	1365	YNL239W	7.906325083575489
260	2445	2445	YNL238W	6.955331901000039
15	1380	1380	YNL237W	0.7109442515863335
140	2925	2925	YNL236W	3.1305852856177694
11	432	432	YNL235C	1.6654527375124293
11	1281	1281	YNL234W	0.5616515086692971
92	2679	2679	YNL233W	2.246148617180562
147	879	879	YNL232W	10.938350464679834
289	1056	1056	YNL231C	17.900175910205906
35	1140	1140	YNL230C	2.0081056930771877
93	1065	1065	YNL229C	5.71158593105415
0	777	777	YNL228W	0.0
50	1773	1773	YNL227C	1.8445254130271485
5	411	411	YNL226W	0.7957040285394487
76	1746	1746	YNL225C	2.8470344828703573
130	2304	2304	YNL224C	3.690491861533224
42	1485	1485	YNL223W	1.8498913051377726
94	621	621	YNL222W	9.900556985054125
212	2628	2628	YNL221C	5.276353380114098
592	1302	1302	YNL220W	29.73952973763292
195	1668	1668	YNL219C	7.646486734687543
73	1764	1764	YNL218W	2.7067469351779
199	981	981	YNL217W	13.268060507688679
198	2484	2484	YNL216W	5.2135911782997795
65	963	963	YNL215W	4.414794002581801
37	600	600	YNL214W	4.033423720666466
22	645	645	YNL213C	2.230932039086417
290	2349	2349	YNL212W	8.074922363696627
24	261	261	YNL211C	6.014424932960246
6	813	813	YNL210W	0.48270753613241835
1728	1842	1842	YNL209W	61.35888889261072
349	600	600	YNL208W	38.04499671655667
141	1278	1278	YNL207W	7.216251041923253
154	1368	1368	YNL206C	7.363054207949687
0	423	423	YNL205C	0.0
10	903	903	YNL204C	0.7243285841189665
1	612	612	YNL203C	0.10687397246069065
10	879	879	YNL202W	0.7441054737877438
244	2577	2577	YNL201C	6.192967233065586
25	741	741	YNL200C	2.2067095528320744
99	1605	1605	YNL199C	4.034442519282446
8	303	303	YNL198C	1.7269140896618531
115	1986	1986	YNL197C	3.78740693946798
16	897	897	YNL196C	1.1666777461929574
12	786	786	YNL195C	0.9985781854342393
5	906	906	YNL194C	0.36096507254935256
62	1677	1677	YNL193W	2.418143119289473
618	3396	3396	YNL192W	11.9026638304454
77	1074	1074	YNL191W	4.689319439699801
105	615	615	YNL190W	11.167026781014606
546	1629	1629	YNL189W	21.922745024975264
73	1302	1302	YNL188W	3.6672055250797357
29	1074	1074	YNL187W	1.7661073214453795
202	2379	2379	YNL186W	5.5536729598488535
24	477	477	YNL185C	3.290911755770701
17	327	327	YNL184C	3.4003572155383046
92	2373	2373	YNL183C	2.5357910431633903
198	1668	1668	YNL182C	7.764124992144275
110	1224	1224	YNL181W	5.878068485337986
91	996	996	YNL180C	5.9759289902417505
166	438	438	YNL179C	24.788905502800194
4746	723	723	YNL178W	429.3513284351922
133	930	930	YNL177C	9.353885873559545
75	1911	1911	YNL176C	2.5669886634985355
145	1212	1212	YNL175C	7.825079468780271
4	573	573	YNL174W	0.4565924687325842
76	1101	1101	YNL173C	4.514915719429286
157	5247	5247	YNL172W	1.9570952486969697
10	369	369	YNL171C	1.7725439334943816
19	396	396	YNL170W	3.1382084640730077
92	1503	1503	YNL169C	4.0036142018807235
74	780	780	YNL168C	6.205267262563792
77	1944	1944	YNL167C	2.590704258352668
157	1347	1347	YNL166C	7.623518017752785
37	1221	1221	YNL165W	1.9820263983618993
74	1056	1056	YNL164C	4.583436046211893
448	3333	3333	YNL163C	8.791562638278524
9	219	219	YNL162W-A	2.68795360873737
401	321	321	YNL162W	81.70764900162933
208	2271	2271	YNL161W	5.9905896954452125
60	1065	1065	YNL160W	3.6848941490671936
68	870	870	YNL159C	5.112261193016209
31	597	597	YNL158W	3.39633669267039
51	507	507	YNL157W	6.579389405213169
76	900	900	YNL156C	5.523246896768494
158	825	825	YNL155W	12.526406837647205
370	1641	1641	YNL154C	14.747435907372816
130	390	390	YNL153C	21.802290381980892
40	1230	1230	YNL152W	2.1270527201932583
138	756	756	YNL151C	11.939349494894298
47	408	408	YNL150W	7.534615058478692
100	390	390	YNL149C	16.770992601523766
50	765	765	YNL148C	4.274958898427625
96	348	348	YNL147W	18.04327479888074
16	195	195	YNL146C-A	5.366717632487604
4	303	303	YNL146W	0.8634570448309266
50	117	117	YNL145W	27.951654335872938
14	2223	2223	YNL144C	0.41191911652865393
2011	393	393	YNL143C	334.69012181804254
29	1500	1500	YNL142W	1.2645328421548918
186	1044	1044	YNL141W	11.652948307610478
0	570	570	YNL140C	0.0
381	4794	4794	YNL139C	5.198168107343379
27	258	258	YNL138W-A	6.844905119924233
529	1581	1581	YNL138W	21.885031521950463
187	1461	1461	YNL137C	8.371721358173362
47	1278	1278	YNL136W	2.405417013974418
512	345	345	YNL135C	97.06758848325408
130	1131	1131	YNL134C	7.518031166200308
24	522	522	YNL133C	3.007212466480123
623	3171	3171	YNL132W	12.850356582756953
125	459	459	YNL131W	17.812328743448443
188	1182	1182	YNL130C	10.403123329473118
1	147	147	YNL130C-A	0.4449447016730795
78	723	723	YNL129W	7.056342945205435
14	1305	1305	YNL128W	0.701682908845362
171	2862	2862	YNL127W	3.907957709977707
138	2541	2541	YNL126W	3.552203155505742
50	2022	2022	YNL125C	1.6173805921350812
228	1479	1479	YNL124W	10.083006505256884
329	2994	2994	YNL123W	7.187328192055825
36	348	348	YNL122C	6.766228049580278
509	1854	1854	YNL121C	17.95690259616226
0	486	486	YNL120C	0.0
55	1482	1482	YNL119W	2.4273805081152817
388	2913	2913	YNL118C	8.711934776733868
10	1665	1665	YNL117W	0.3928340609365926
63	1569	1569	YNL116W	2.626279720965194
156	1935	1935	YNL115C	5.273112092386077
6	372	372	YNL114C	1.0549495346119786
22	429	429	YNL113W	3.3541985203047533
843	1641	1641	YNL112W	33.600239107879155
50	363	363	YNL111C	9.009210901644996
170	663	663	YNL110C	16.770992601523766
4	546	546	YNL109W	0.4791712171863933
20	813	813	YNL108C	1.6090251204413943
36	681	681	YNL107W	3.4576319548515957
115	3552	3552	YNL106C	2.11762110973632
9	429	429	YNL105W	1.3721721219428535
497	1860	1860	YNL104C	17.47699729007178
103	2019	2019	YNL103W	3.3367546944190667
393	4407	4407	YNL102W	5.832743444600743
127	2142	2142	YNL101W	3.8779984292879184
53	705	705	YNL100W	4.91711229891484
55	717	717	YNL099C	5.017263477024892
305	969	969	YNL098C	20.58730206348041
5	123	123	YNL097C-B	2.658815900241572
41	993	993	YNL097C	2.700585817707603
0	156	156	YNL097W-A	0.0
696	573	573	YNL096C	79.44708955946965
88	1929	1929	YNL095C	2.983828232681678
76	1764	1764	YNL094W	2.81798311059617
1	663	663	YNL093W	0.09865289765602214
9	1203	1203	YNL092W	0.4893282130619153
362	3723	3723	YNL091W	6.3597333749211
18	579	579	YNL090W	2.033374232516353
4	477	477	YNL089C	0.5484852926284501
886	4287	4287	YNL088W	13.517725177351346
716	3537	3537	YNL087W	13.240407051313248
4	309	309	YNL086W	0.8466908886206174
870	2493	2493	YNL085W	22.825502565972776
198	1050	1050	YNL084C	12.333867130377762
54	1485	1485	YNL083W	2.378431678034279
132	2622	2622	YNL082W	3.2927944283998607
51	432	432	YNL081C	7.721644510284899
80	1101	1101	YNL080C	4.752542862557143
968	600	600	YNL079C	105.52308544878754
62	1224	1224	YNL078W	3.3130931462814104
68	1587	1587	YNL077W	2.8025628468330828
75	1755	1755	YNL076W	2.795165433587294
93	873	873	YNL075W	6.967742287024823
60	1359	1359	YNL074C	2.8877205803948205
99	1731	1731	YNL073W	3.740774259646635
28	924	924	YNL072W	1.9820263983618993
561	1449	1449	YNL071W	25.323157151741782
39	183	183	YNL070W	13.939169260610736
1709	597	597	YNL069C	187.23675508947412
102	2589	2589	YNL068C	2.5768639848922956
0	147	147	YNL067W-A	0.0
2	141	141	YNL067W-B	0.9277570375311018
629	576	576	YNL067W	71.42521172013532
665	1263	1263	YNL066W	34.43829715918598
79	1761	1761	YNL065W	2.934209438120086
873	1230	1230	YNL064C	46.42292561821785
41	945	945	YNL063W	2.837758430670529
191	1437	1437	YNL062C	8.693606394485075
413	1857	1857	YNL061W	14.546600852597916
282	2268	2268	YNL059C	8.132600380580175
28	951	951	YNL058C	1.925754355506199
5	333	333	YNL057W	0.9820851523414817
57	594	594	YNL056W	6.276416928146015
564	852	852	YNL055C	43.297506251539524
0	1323	1323	YNL054W-A	0.0
54	5250	5250	YNL054W-B	0.6727563889296962
150	3498	3498	YNL054W	2.8047543373045745
38	1470	1470	YNL053W	1.6907898663577021
51	462	462	YNL052W	7.220239022604061
45	1212	1212	YNL051W	2.4284729385869808
28	813	813	YNL050C	2.252635168617952
241	2631	2631	YNL049C	5.9912793410004515
156	1647	1647	YNL048W	6.195186338049215
71	1971	1971	YNL047C	2.356107484201892
39	519	519	YNL046W	4.914967195937889
253	2016	2016	YNL045W	8.20830277773983
30	531	531	YNL044W	3.6953034545730326
4	321	321	YNL043C	0.8150388927843324
2903	258	258	YNL042W-B	735.954057894076
14	1191	1191	YNL042W	0.768846512210913
228	2520	2520	YNL041C	5.917764532251957
155	1371	1371	YNL040W	7.394649910737502
106	1785	1785	YNL039W	3.884105513428529
116	690	690	YNL038W	10.995937757868626
196	1083	1083	YNL037C	11.837254611823422
91	666	666	YNL036W	8.936974886307484
92	1170	1170	YNL035C	5.143104397800622
4	1839	1839	YNL034W	0.14226616888731414
0	855	855	YNL033W	0.0
92	846	846	YNL032W	7.1128039544051145
729	411	411	YNL031C	116.01364736105161
150	312	312	YNL030W	31.44561112785706
96	1569	1569	YNL029C	4.001950050994581
9	318	318	YNL028W	1.8511378626210193
110	2037	2037	YNL027W	3.5320352607038266
132	1455	1455	YNL026W	5.933819237982428
19	972	972	YNL025C	1.278529374251966
47	219	219	YNL024C-A	14.03709106785071
26	741	741	YNL024C	2.2949779349453574
150	2898	2898	YNL023C	3.385448817077778
155	1473	1473	YNL022C	6.882596760095802
168	2121	2121	YNL021W	5.180742268985559
104	1917	1917	YNL020C	3.5484165879906304
0	855	855	YNL019C	0.0
4	1839	1839	YNL018C	0.14226616888731414
784160	339	339	YNL017C	151296.31881357642
484	1362	1362	YNL016W	23.242970363169054
41	228	228	YNL015W	11.761761916594955
24	3135	3135	YNL014W	0.5007224585335325
1	378	378	YNL013C	0.173034050650642
21	1896	1896	YNL012W	0.72444319307215
58	1335	1335	YNL011C	2.841646836303128
742	726	726	YNL010W	66.84834489020588
22	1263	1263	YNL009W	1.1393120864693103
121	2031	2031	YNL008C	3.896716597074872
446	1059	1059	YNL007C	27.546236573267645
130	912	912	YNL006W	9.323347860715513
143	1116	1116	YNL005C	8.380987969417387
132	1365	1365	YNL004W	6.325060066860392
86	855	855	YNL003C	6.578936746843358
349	969	969	YNL002C	23.557273508703812
161	1161	1161	YNL001W	9.07020349224528
256	1440	1440	YNR001C	11.627888203723142
0	219	219	YNR001W-A	0.0
11	849	849	YNR002C	0.8474388487695753
87	954	954	YNR003C	5.964777557334395
14	441	441	YNR004W	2.076408607807704
1	405	405	YNR005C	0.16149844727393253
47	1869	1869	YNR006W	1.6447955825892489
20	933	933	YNR007C	1.402076551895877
135	1986	1986	YNR008W	4.446086407201541
41	750	750	YNR009W	3.5755756226448665
13	450	450	YNR010W	1.8895318331050108
116	2631	2631	YNR011C	2.883769309361213
92	1506	1506	YNR012W	3.9956388747853433
153	2685	2685	YNR013C	3.727095450774388
8	639	639	YNR014W	0.8188653664593762
56	1155	1155	YNR015W	3.171242237379039
5346	6702	6702	YNR016C	52.173251737721515
56	669	669	YNR017W	5.475014625071435
71	675	675	YNR018W	6.879833853869526
139	1929	1929	YNR019W	4.71309232207674
27	813	813	YNR020C	2.172183912595883
435	1215	1215	YNR021W	23.417274854720215
59	420	420	YNR022C	9.188108089549091
55	1701	1701	YNR023W	2.1148606190634025
15	561	561	YNR024W	1.7488468220840288
15	360	360	YNR025C	2.725286297747612
101	1416	1416	YNR026C	4.665320611398454
50	954	954	YNR027W	3.4280330789278133
88	927	927	YNR028W	6.209066516551193
88	1290	1290	YNR029C	4.461864078172834
193	1656	1656	YNR030W	7.622902253120132
516	4740	4740	YNR031C	7.120241669051988
62	1107	1107	YNR032W	3.6632574625550554
54	222	222	YNR032C-A	15.909779467932001
147	2364	2364	YNR033W	4.067178535724863
23	966	966	YNR034W	1.557306455855778
13	297	297	YNR034W-A	2.862927019856077
287	1029	1029	YNR035C	18.24273276859626
185	462	462	YNR036C	26.19106312121081
35	276	276	YNR037C	8.294349601840556
133	1890	1890	YNR038W	4.602705747307079
65	1818	1818	YNR039C	2.338529496417092
40	771	771	YNR040W	3.3933525886351585
79	1119	1119	YNR041C	4.617643271250645
1	429	429	YNR042W	0.15246356910476153
216	1191	1191	YNR043W	11.862203331254086
72	2178	2178	YNR044W	2.1622106163947996
44	1470	1470	YNR045W	1.9577566873615497
31	408	408	YNR046W	4.969639719422116
209	2682	2682	YNR047W	5.096956028897099
10	1182	1182	YNR048W	0.5533576239081446
31	633	633	YNR049C	3.2031801035137804
342	1341	1341	YNR050C	16.680947003663235
228	1548	1548	YNR051C	9.633570168782255
109	1302	1302	YNR052C	5.475690441557414
674	1461	1461	YNR053C	30.174011740154253
83	951	951	YNR054C	5.708486125250518
227	1761	1761	YNR055C	8.431209398142528
17	1686	1686	YNR056C	0.6594998869994221
16	714	714	YNR057C	1.4657001937466148
12	1443	1443	YNR058W	0.5439240843737437
25	1743	1743	YNR059W	0.9381364191902278
24	2160	2160	YNR060W	0.7267430127326964
92	660	660	YNR061C	9.117321432464736
21	984	984	YNR062C	1.3958783476268257
41	1824	1824	YNR063W	1.4702202395743693
8	873	873	YNR064C	0.5993756806042857
42	3351	3351	YNR065C	0.8197817332526388
29	1311	1311	YNR066C	1.4468339155090297
893	3354	3354	YNR067C	17.41453068972177
11	819	819	YNR068C	0.878480564841721
25	1470	1470	YNR069C	1.112361754182699
31	4002	4002	YNR070W	0.5066499264178469
5	1029	1029	YNR071C	0.31781764405219964
5	1695	1695	YNR072W	0.19294062284938843
0	1509	1509	YNR073C	0.0
90	1137	1137	YNR074C	5.177324892818681
36	1125	1125	YNR075W	2.0930198766701658
0	363	363	YNR076W	0.0
0	255	255	YNR077C	0.0
0	156	156	YOL166W-A	0.0
23	339	339	YOL166C	4.437634325535934
0	432	432	YOL165C	0.0
4	183	183	YOL164W-A	1.429658385703665
74	1941	1941	YOL164W	2.4936159014939503
5	510	510	YOL163W	0.641243834764144
0	648	648	YOL162W	0.0
0	363	363	YOL161C	0.0
2	342	342	YOL160W	0.38249632249089277
22	273	273	YOL159C-A	5.270883389050326
32	516	516	YOL159C	4.056240071066212
567	1821	1821	YOL158C	20.36556613934624
2	1770	1770	YOL157C	0.07390606909146066
4	1704	1704	YOL156W	0.15353725621113307
7	135	135	YOL155W-A	3.3914673927525834
556	2904	2904	YOL155C	12.522803153286546
11	750	750	YOL154W	0.9593007768071593
24	1746	1746	YOL153C	0.8990635209064287
71	1863	1863	YOL152W	2.4926934253150455
78	1029	1029	YOL151W	4.957955247214314
5	312	312	YOL150C	1.0481870375952353
86	696	696	YOL149W	8.081883503665331
95	1815	1815	YOL148C	3.4235001426250995
59	711	711	YOL147C	5.427574398889759
62	585	585	YOL146W	6.93201027529649
610	3234	3234	YOL145C	12.337103091844476
69	1455	1455	YOL144W	3.1017691471271784
174	510	510	YOL143C	22.31528544979221
71	723	723	YOL142W	6.423081398840845
48	2088	2088	YOL141W	1.5036062332400615
60	1272	1272	YOL140W	3.0852297710350323
648	642	642	YOL139C	66.01815031553093
134	4026	4026	YOL138C	2.1769798145942176
32	1494	1494	YOL137W	1.4009503859907402
60	1194	1194	YOL136C	3.286777444519733
13	669	669	YOL135C	1.2709855379630115
5	390	390	YOL134C	0.8385496300761882
21	366	366	YOL133W	3.752853262472121
5	1416	1416	YOL132W	0.23095646591081456
0	327	327	YOL131W	0.0
239	2580	2580	YOL130W	6.059008606155156
178	555	555	YOL129W	20.977338854014047
46	1128	1128	YOL128C	2.6673014829019177
2711	429	429	YOL127W	413.3287358430084
62	1134	1134	YOL126C	3.5760370467799354
133	1431	1431	YOL125W	6.079045326631989
128	1302	1302	YOL124C	6.430168591920632
533	1605	1605	YOL123W	21.720786492702462
134	1728	1728	YOL122C	5.072060609696943
756	435	435	YOL121C	113.67263123294865
1187	561	561	YOL120C	138.39207852091613
109	1506	1506	YOL119C	4.733963449473939
15	309	309	YOL118C	3.175090832327315
48	1938	1938	YOL117W	1.619984424667311
56	1149	1149	YOL116W	3.1878022490624804
138	1755	1755	YOL115W	5.143104397800622
9	609	609	YOL114C	0.9666040070828968
92	1968	1968	YOL113W	3.0576382852778083
88	1479	1479	YOL112W	3.891686721327218
23	639	639	YOL111C	2.354237928570707
47	714	714	YOL110W	4.305494319130681
2920	342	342	YOL109W	558.4446308367036
34	456	456	YOL108C	4.876828111758884
30	1029	1029	YOL107W	1.906905864313198
193	354	354	YOL106W	35.65967833662977
35	1671	1671	YOL105C	1.3699823399808462
45	1059	1059	YOL104C	2.7793288022355247
0	1323	1323	YOL103W-A	0.0
2	5268	5268	YOL103W-B	0.02483176581091218
239	1830	1830	YOL103W	8.5422088545794
71	693	693	YOL102C	6.701136870652136
41	939	939	YOL101C	2.8558910724000532
102	3246	3246	YOL100W	2.0552990933105835
7	492	492	YOL099C	0.9305855650845504
715	3114	3114	YOL098C	15.01795532092133
22	186	186	YOL097W-A	7.73629658715451
426	1299	1299	YOL097C	21.449828412757185
19	939	939	YOL096C	1.3234617164780733
55	2121	2121	YOL095C	1.6960763380607486
73	972	972	YOL094C	4.912244437915449
72	882	882	YOL093W	5.339336420076954
100	927	927	YOL092W	7.05575740517181
